Word,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
test,0.00683371298405467,0.01818181818181818,0.009478672985781991,0.006224066390041493,0.011363636363636364,0.005809128630705394,0.011022044088176353,0.010093727469358327,0.005409060175794456,0.009907529722589167,0.00625,0.01012829169480081,0.006806028196402528,0.010395010395010396,0.012942779291553134,0.011501597444089457,0.007380073800738007,0.005294117647058823,0.009933774834437087,0.008837525492861998,0.006263048016701462,0.006430868167202572,0.0072874493927125505,0.004672897196261682,0.004724409448818898,0.004784688995215311,0.000731528895391368
variant,0.0,0.0,0.0,0.0,0.0,0.0008298755186721991,0.001002004008016032,0.0014419610670511895,0.001352265043948614,0.0019815059445178335,0.00390625,0.0054017555705604325,0.013612056392805057,0.011954261954261955,0.01430517711171662,0.014696485623003195,0.008302583025830259,0.014705882352941176,0.011920529801324504,0.008157715839564922,0.012526096033402923,0.008038585209003215,0.008097165991902834,0.00778816199376947,0.008661417322834646,0.008373205741626795,0.005852231163130944
locus,0.002277904328018223,0.00909090909090909,0.0071090047393364926,0.008298755186721992,0.011363636363636364,0.012448132780082987,0.011022044088176353,0.007930785868781542,0.010141987829614604,0.00726552179656539,0.00703125,0.006076975016880486,0.006319883325230919,0.011434511434511435,0.005449591280653951,0.008306709265175719,0.005535055350553505,0.004705882352941176,0.003973509933774834,0.004758667573079538,0.0055671537926235215,0.0040192926045016075,0.004048582995951417,0.005451713395638629,0.006299212598425197,0.005382775119617225,0.008046817849305048
gene,0.011389521640091117,0.012121212121212121,0.013033175355450236,0.006224066390041493,0.002840909090909091,0.012448132780082987,0.006012024048096192,0.005046863734679163,0.005409060175794456,0.0059445178335535,0.00703125,0.008777852802160702,0.003889158969372873,0.004158004158004158,0.006811989100817439,0.005750798722044728,0.0009225092250922509,0.007058823529411765,0.004635761589403974,0.004758667573079538,0.0055671537926235215,0.006430868167202572,0.005668016194331984,0.004672897196261682,0.004724409448818898,0.005382775119617225,0.005852231163130944
rare,0.0,0.0,0.0,0.0,0.0,0.0008298755186721991,0.0,0.0,0.000676132521974307,0.001321003963011889,0.0015625,0.002025658338960162,0.00583373845405931,0.008835758835758836,0.013623978201634877,0.012140575079872205,0.011992619926199263,0.01,0.01390728476821192,0.004758667573079538,0.0055671537926235215,0.008038585209003215,0.004048582995951417,0.007009345794392523,0.002362204724409449,0.006578947368421052,0.005120702267739576
snp,0.0,0.0,0.002369668246445498,0.004149377593360996,0.0,0.007468879668049793,0.009018036072144289,0.005767844268204758,0.006085192697768763,0.009247027741083224,0.01328125,0.014179608372721135,0.006806028196402528,0.006756756756756757,0.006811989100817439,0.007028753993610224,0.0,0.006470588235294118,0.0026490066225165563,0.002719238613188307,0.0020876826722338203,0.0040192926045016075,0.004858299595141701,0.002336448598130841,0.0031496062992125984,0.0017942583732057417,0.0
complex,0.002277904328018223,0.00909090909090909,0.0071090047393364926,0.00933609958506224,0.005681818181818182,0.008298755186721992,0.0070140280561122245,0.004325883201153569,0.005409060175794456,0.005284015852047556,0.00390625,0.0054017555705604325,0.003403014098201264,0.004158004158004158,0.006811989100817439,0.0019169329073482429,0.0036900369003690036,0.007058823529411765,0.006622516556291391,0.002719238613188307,0.0048712595685455815,0.005627009646302251,0.005668016194331984,0.005451713395638629,0.002362204724409449,0.006578947368421052,0.001463057790782736
phenotype,0.00683371298405467,0.0,0.002369668246445498,0.006224066390041493,0.005681818181818182,0.005809128630705394,0.0070140280561122245,0.004325883201153569,0.0067613252197430695,0.004623513870541612,0.00390625,0.0027008777852802163,0.0014584346135148275,0.0031185031185031187,0.006130790190735695,0.006389776357827476,0.005535055350553505,0.00411764705882353,0.005298013245033113,0.007477906186267845,0.006958942240779402,0.007234726688102894,0.006477732793522267,0.001557632398753894,0.009448818897637795,0.004186602870813397,0.0043891733723482075
multiple,0.002277904328018223,0.0030303030303030303,0.001184834123222749,0.004149377593360996,0.005681818181818182,0.005809128630705394,0.002004008016032064,0.005046863734679163,0.0033806626098715348,0.005284015852047556,0.009375,0.004051316677920324,0.00583373845405931,0.0031185031185031187,0.0034059945504087193,0.009584664536741214,0.004612546125461255,0.00411764705882353,0.004635761589403974,0.008837525492861998,0.006263048016701462,0.0040192926045016075,0.006477732793522267,0.001557632398753894,0.003937007874015748,0.0005980861244019139,0.0021945866861741038
score,0.0,0.0,0.001184834123222749,0.004149377593360996,0.002840909090909091,0.0008298755186721991,0.003006012024048096,0.005767844268204758,0.005409060175794456,0.0019815059445178335,0.0046875,0.0027008777852802163,0.0014584346135148275,0.0010395010395010396,0.0027247956403269754,0.0006389776357827476,0.0027675276752767526,0.0017647058823529412,0.0026490066225165563,0.002719238613188307,0.0055671537926235215,0.0040192926045016075,0.0072874493927125505,0.012461059190031152,0.012598425196850394,0.010167464114832535,0.010972933430870519
comparison,0.002277904328018223,0.0030303030303030303,0.004739336492890996,0.002074688796680498,0.005681818181818182,0.004979253112033195,0.009018036072144289,0.004325883201153569,0.005409060175794456,0.0059445178335535,0.0046875,0.002025658338960162,0.004375303840544483,0.004158004158004158,0.006130790190735695,0.005750798722044728,0.0018450184501845018,0.002352941176470588,0.00728476821192053,0.0020394289598912306,0.006263048016701462,0.001607717041800643,0.004858299595141701,0.002336448598130841,0.0031496062992125984,0.0017942583732057417,0.0
genotype,0.002277904328018223,0.0030303030303030303,0.0035545023696682463,0.008298755186721992,0.002840909090909091,0.004149377593360996,0.008016032064128256,0.007209805335255948,0.001352265043948614,0.005284015852047556,0.0046875,0.004051316677920324,0.004861448711716091,0.0036382536382536385,0.004768392370572207,0.005750798722044728,0.0027675276752767526,0.005294117647058823,0.005298013245033113,0.003399048266485384,0.0006958942240779402,0.00482315112540193,0.0024291497975708503,0.001557632398753894,0.0007874015748031496,0.0023923444976076554,0.000731528895391368
model,0.009111617312072893,0.006060606060606061,0.005924170616113744,0.006224066390041493,0.0,0.004149377593360996,0.004008016032064128,0.0007209805335255948,0.006085192697768763,0.002642007926023778,0.003125,0.004051316677920324,0.0019445794846864365,0.004677754677754678,0.005449591280653951,0.005750798722044728,0.007380073800738007,0.004705882352941176,0.007947019867549669,0.003399048266485384,0.0013917884481558804,0.002411575562700965,0.0016194331983805667,0.004672897196261682,0.0031496062992125984,0.0005980861244019139,0.002926115581565472
application,0.002277904328018223,0.0030303030303030303,0.002369668246445498,0.0031120331950207467,0.0,0.004979253112033195,0.003006012024048096,0.003604902667627974,0.001352265043948614,0.003963011889035667,0.00546875,0.0027008777852802163,0.0024307243558580457,0.0036382536382536385,0.006130790190735695,0.0044728434504792336,0.0036900369003690036,0.005294117647058823,0.005298013245033113,0.004078857919782461,0.006263048016701462,0.003215434083601286,0.004048582995951417,0.003894080996884735,0.005511811023622047,0.0023923444976076554,0.0036576444769568397
power,0.004555808656036446,0.00909090909090909,0.0071090047393364926,0.011410788381742738,0.008522727272727272,0.004979253112033195,0.00501002004008016,0.002883922134102379,0.004732927653820149,0.005284015852047556,0.003125,0.006076975016880486,0.003889158969372873,0.005717255717255718,0.0034059945504087193,0.005111821086261981,0.0027675276752767526,0.0029411764705882353,0.001986754966887417,0.002719238613188307,0.0013917884481558804,0.0040192926045016075,0.0016194331983805667,0.001557632398753894,0.0015748031496062992,0.0011961722488038277,0.001463057790782736
haplotype,0.0,0.0030303030303030303,0.004739336492890996,0.001037344398340249,0.005681818181818182,0.014107883817427386,0.013026052104208416,0.007930785868781542,0.013522650439486139,0.009247027741083224,0.0078125,0.0054017555705604325,0.0019445794846864365,0.005197505197505198,0.0,0.0006389776357827476,0.0018450184501845018,0.0035294117647058825,0.0006622516556291391,0.0006798096532970768,0.0,0.0008038585209003215,0.0,0.001557632398753894,0.0007874015748031496,0.0005980861244019139,0.000731528895391368
sequencing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006752194463200541,0.0019445794846864365,0.004158004158004158,0.006811989100817439,0.008306709265175719,0.01107011070110701,0.007647058823529412,0.009271523178807948,0.007477906186267845,0.0041753653444676405,0.00482315112540193,0.0032388663967611335,0.009345794392523364,0.004724409448818898,0.004784688995215311,0.0021945866861741038
polymorphism,0.0,0.00909090909090909,0.005924170616113744,0.004149377593360996,0.005681818181818182,0.009128630705394191,0.009018036072144289,0.007930785868781542,0.006085192697768763,0.005284015852047556,0.00703125,0.004726536124240378,0.003403014098201264,0.0031185031185031187,0.004768392370572207,0.0025559105431309905,0.0018450184501845018,0.0017647058823529412,0.0006622516556291391,0.004078857919782461,0.0027835768963117608,0.0,0.0008097165991902834,0.0,0.0015748031496062992,0.0023923444976076554,0.0
mapping,0.0,0.0030303030303030303,0.008293838862559242,0.008298755186721992,0.005681818181818182,0.005809128630705394,0.006012024048096192,0.007930785868781542,0.0067613252197430695,0.007926023778071334,0.00390625,0.002025658338960162,0.0019445794846864365,0.002598752598752599,0.0020435967302452314,0.006389776357827476,0.0,0.00411764705882353,0.0013245033112582781,0.003399048266485384,0.0013917884481558804,0.003215434083601286,0.004048582995951417,0.000778816199376947,0.0,0.0011961722488038277,0.001463057790782736
gwas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078125,0.002025658338960162,0.004861448711716091,0.008316008316008316,0.0020435967302452314,0.003194888178913738,0.007380073800738007,0.004705882352941176,0.003973509933774834,0.004758667573079538,0.0041753653444676405,0.008842443729903537,0.005668016194331984,0.003115264797507788,0.004724409448818898,0.006578947368421052,0.008046817849305048
regression,0.00683371298405467,0.0030303030303030303,0.004739336492890996,0.005186721991701245,0.0,0.0024896265560165973,0.00501002004008016,0.004325883201153569,0.001352265043948614,0.0033025099075297227,0.003125,0.0027008777852802163,0.004375303840544483,0.005717255717255718,0.0020435967302452314,0.005111821086261981,0.006457564575645757,0.0029411764705882353,0.0026490066225165563,0.002719238613188307,0.0027835768963117608,0.002411575562700965,0.004048582995951417,0.003894080996884735,0.007086614173228346,0.0011961722488038277,0.000731528895391368
susceptibility,0.002277904328018223,0.012121212121212121,0.004739336492890996,0.002074688796680498,0.005681818181818182,0.005809128630705394,0.008016032064128256,0.005046863734679163,0.0033806626098715348,0.002642007926023778,0.00390625,0.00337609723160027,0.003403014098201264,0.004677754677754678,0.0027247956403269754,0.005750798722044728,0.0018450184501845018,0.0029411764705882353,0.0026490066225165563,0.0013596193065941536,0.0041753653444676405,0.0008038585209003215,0.004048582995951417,0.003115264797507788,0.002362204724409449,0.0011961722488038277,0.001463057790782736
type,0.0,0.0030303030303030303,0.002369668246445498,0.004149377593360996,0.0,0.004979253112033195,0.002004008016032064,0.005046863734679163,0.0033806626098715348,0.003963011889035667,0.0078125,0.002025658338960162,0.003403014098201264,0.004158004158004158,0.0006811989100817438,0.003194888178913738,0.0036900369003690036,0.002352941176470588,0.0033112582781456954,0.004078857919782461,0.003479471120389701,0.003215434083601286,0.0032388663967611335,0.004672897196261682,0.0007874015748031496,0.0017942583732057417,0.006583760058522311
sample,0.002277904328018223,0.0,0.001184834123222749,0.001037344398340249,0.005681818181818182,0.004149377593360996,0.00501002004008016,0.0021629416005767843,0.002028397565922921,0.004623513870541612,0.00546875,0.002025658338960162,0.0019445794846864365,0.007276507276507277,0.004087193460490463,0.0038338658146964857,0.005535055350553505,0.002352941176470588,0.001986754966887417,0.004078857919782461,0.003479471120389701,0.002411575562700965,0.0032388663967611335,0.003115264797507788,0.003937007874015748,0.0023923444976076554,0.002926115581565472
factor,0.004555808656036446,0.0030303030303030303,0.009478672985781991,0.0,0.002840909090909091,0.0024896265560165973,0.002004008016032064,0.005046863734679163,0.002704530087897228,0.004623513870541612,0.00546875,0.00337609723160027,0.0019445794846864365,0.0010395010395010396,0.0020435967302452314,0.005750798722044728,0.0036900369003690036,0.0017647058823529412,0.001986754966887417,0.0020394289598912306,0.003479471120389701,0.0040192926045016075,0.0032388663967611335,0.002336448598130841,0.002362204724409449,0.004186602870813397,0.005852231163130944
casecontrol,0.004555808656036446,0.00909090909090909,0.002369668246445498,0.0031120331950207467,0.002840909090909091,0.0033195020746887966,0.008016032064128256,0.003604902667627974,0.005409060175794456,0.0066050198150594455,0.0046875,0.0054017555705604325,0.004375303840544483,0.0031185031185031187,0.004768392370572207,0.005111821086261981,0.0036900369003690036,0.0,0.001986754966887417,0.0006798096532970768,0.0020876826722338203,0.0,0.0,0.0,0.0031496062992125984,0.0011961722488038277,0.000731528895391368
pedigree,0.004555808656036446,0.006060606060606061,0.0035545023696682463,0.011410788381742738,0.005681818181818182,0.0033195020746887966,0.00501002004008016,0.005046863734679163,0.005409060175794456,0.00726552179656539,0.00625,0.004726536124240378,0.0019445794846864365,0.0010395010395010396,0.0034059945504087193,0.003194888178913738,0.0036900369003690036,0.0029411764705882353,0.001986754966887417,0.0,0.0013917884481558804,0.002411575562700965,0.0024291497975708503,0.0,0.0007874015748031496,0.0,0.000731528895391368
breast,0.004555808656036446,0.00909090909090909,0.0035545023696682463,0.004149377593360996,0.005681818181818182,0.0016597510373443983,0.0070140280561122245,0.002883922134102379,0.004056795131845842,0.0033025099075297227,0.0015625,0.0006752194463200541,0.003889158969372873,0.0015592515592515593,0.0027247956403269754,0.0038338658146964857,0.0027675276752767526,0.0035294117647058825,0.0013245033112582781,0.0013596193065941536,0.0027835768963117608,0.003215434083601286,0.0008097165991902834,0.007009345794392523,0.003937007874015748,0.004186602870813397,0.000731528895391368
mendelian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352265043948614,0.0,0.0015625,0.0,0.0009722897423432182,0.0005197505197505198,0.0020435967302452314,0.0,0.0027675276752767526,0.002352941176470588,0.0026490066225165563,0.0013596193065941536,0.003479471120389701,0.0040192926045016075,0.004048582995951417,0.00778816199376947,0.013385826771653543,0.01375598086124402,0.008046817849305048
geneenvironment,0.009111617312072893,0.0,0.0035545023696682463,0.007261410788381743,0.005681818181818182,0.004149377593360996,0.004008016032064128,0.0014419610670511895,0.0,0.002642007926023778,0.00390625,0.0027008777852802163,0.004375303840544483,0.004677754677754678,0.0034059945504087193,0.007028753993610224,0.0036900369003690036,0.0,0.0026490066225165563,0.0013596193065941536,0.0041753653444676405,0.0,0.0,0.0,0.002362204724409449,0.0029904306220095694,0.000731528895391368
variation,0.0,0.0,0.0035545023696682463,0.0,0.002840909090909091,0.0016597510373443983,0.002004008016032064,0.0007209805335255948,0.001352265043948614,0.0,0.0015625,0.0054017555705604325,0.006319883325230919,0.005717255717255718,0.004087193460490463,0.003194888178913738,0.0036900369003690036,0.0029411764705882353,0.004635761589403974,0.002719238613188307,0.0027835768963117608,0.002411575562700965,0.0024291497975708503,0.002336448598130841,0.0015748031496062992,0.0035885167464114833,0.001463057790782736
diabetes,0.0,0.0030303030303030303,0.002369668246445498,0.004149377593360996,0.0,0.0033195020746887966,0.0,0.005767844268204758,0.0033806626098715348,0.004623513870541612,0.003125,0.0006752194463200541,0.0024307243558580457,0.0031185031185031187,0.0006811989100817438,0.0025559105431309905,0.0018450184501845018,0.0017647058823529412,0.0013245033112582781,0.004078857919782461,0.0041753653444676405,0.003215434083601286,0.0024291497975708503,0.003115264797507788,0.0007874015748031496,0.004186602870813397,0.005852231163130944
prediction,0.0,0.0,0.0,0.001037344398340249,0.0,0.0,0.0,0.0007209805335255948,0.000676132521974307,0.0,0.00078125,0.0013504388926401081,0.0024307243558580457,0.0036382536382536385,0.0006811989100817438,0.0019169329073482429,0.006457564575645757,0.0035294117647058825,0.0013245033112582781,0.004078857919782461,0.0027835768963117608,0.0040192926045016075,0.005668016194331984,0.007009345794392523,0.007086614173228346,0.00777511961722488,0.005120702267739576
polygenic,0.0,0.0,0.0,0.001037344398340249,0.0,0.0008298755186721991,0.001002004008016032,0.0,0.0,0.0019815059445178335,0.0,0.0,0.0,0.0010395010395010396,0.0,0.0,0.0027675276752767526,0.0017647058823529412,0.001986754966887417,0.003399048266485384,0.0041753653444676405,0.002411575562700965,0.004858299595141701,0.010903426791277258,0.009448818897637795,0.01076555023923445,0.011704462326261888
analysis,0.002277904328018223,0.0,0.0,0.0,0.0,0.0016597510373443983,0.003006012024048096,0.0014419610670511895,0.0033806626098715348,0.003963011889035667,0.0046875,0.0013504388926401081,0.003889158969372873,0.0010395010395010396,0.0006811989100817438,0.0025559105431309905,0.0027675276752767526,0.0029411764705882353,0.004635761589403974,0.004078857919782461,0.0027835768963117608,0.00482315112540193,0.0024291497975708503,0.004672897196261682,0.0031496062992125984,0.0005980861244019139,0.0036576444769568397
human,0.004555808656036446,0.0,0.002369668246445498,0.004149377593360996,0.0,0.0033195020746887966,0.002004008016032064,0.0021629416005767843,0.000676132521974307,0.0033025099075297227,0.00234375,0.0013504388926401081,0.003889158969372873,0.0031185031185031187,0.0027247956403269754,0.0012779552715654952,0.0018450184501845018,0.0035294117647058825,0.001986754966887417,0.0013596193065941536,0.0027835768963117608,0.001607717041800643,0.0016194331983805667,0.006230529595015576,0.0015748031496062992,0.005382775119617225,0.002926115581565472
bayesian,0.0,0.0,0.0,0.001037344398340249,0.0,0.0008298755186721991,0.001002004008016032,0.0007209805335255948,0.001352265043948614,0.002642007926023778,0.003125,0.004726536124240378,0.004375303840544483,0.005197505197505198,0.004768392370572207,0.0019169329073482429,0.0036900369003690036,0.002352941176470588,0.001986754966887417,0.004758667573079538,0.0055671537926235215,0.00482315112540193,0.0024291497975708503,0.001557632398753894,0.0,0.0011961722488038277,0.001463057790782736
disease,0.004555808656036446,0.0030303030303030303,0.005924170616113744,0.005186721991701245,0.008522727272727272,0.005809128630705394,0.004008016032064128,0.0021629416005767843,0.000676132521974307,0.0006605019815059445,0.00234375,0.0013504388926401081,0.003403014098201264,0.004677754677754678,0.0034059945504087193,0.0019169329073482429,0.0036900369003690036,0.0029411764705882353,0.0013245033112582781,0.0,0.0027835768963117608,0.0,0.0008097165991902834,0.003115264797507788,0.0015748031496062992,0.0023923444976076554,0.001463057790782736
selection,0.0,0.0,0.001184834123222749,0.0,0.0,0.0016597510373443983,0.003006012024048096,0.003604902667627974,0.002028397565922921,0.004623513870541612,0.00703125,0.004051316677920324,0.0019445794846864365,0.0015592515592515593,0.004768392370572207,0.0012779552715654952,0.004612546125461255,0.0017647058823529412,0.0006622516556291391,0.004078857919782461,0.003479471120389701,0.002411575562700965,0.0008097165991902834,0.001557632398753894,0.0031496062992125984,0.0023923444976076554,0.001463057790782736
chromosome,0.011389521640091117,0.0,0.001184834123222749,0.004149377593360996,0.008522727272727272,0.007468879668049793,0.006012024048096192,0.010093727469358327,0.002028397565922921,0.0019815059445178335,0.0,0.0013504388926401081,0.003403014098201264,0.004677754677754678,0.0013623978201634877,0.0006389776357827476,0.0009225092250922509,0.002352941176470588,0.0013245033112582781,0.0006798096532970768,0.0,0.002411575562700965,0.0016194331983805667,0.0,0.0007874015748031496,0.0005980861244019139,0.0021945866861741038
identifies,0.0,0.0,0.0,0.0,0.002840909090909091,0.0008298755186721991,0.001002004008016032,0.0007209805335255948,0.0,0.0006605019815059445,0.00078125,0.002025658338960162,0.002916869227029655,0.002079002079002079,0.0013623978201634877,0.0025559105431309905,0.0009225092250922509,0.002352941176470588,0.005298013245033113,0.003399048266485384,0.0027835768963117608,0.006430868167202572,0.008097165991902834,0.005451713395638629,0.0015748031496062992,0.004784688995215311,0.0036576444769568397
level,0.002277904328018223,0.0030303030303030303,0.004739336492890996,0.004149377593360996,0.0,0.0024896265560165973,0.004008016032064128,0.003604902667627974,0.001352265043948614,0.003963011889035667,0.00234375,0.0013504388926401081,0.002916869227029655,0.002598752598752599,0.0013623978201634877,0.0019169329073482429,0.0018450184501845018,0.000588235294117647,0.001986754966887417,0.003399048266485384,0.0013917884481558804,0.00482315112540193,0.0032388663967611335,0.003894080996884735,0.0007874015748031496,0.0017942583732057417,0.001463057790782736
marker,0.004555808656036446,0.00909090909090909,0.004739336492890996,0.004149377593360996,0.002840909090909091,0.007468879668049793,0.004008016032064128,0.002883922134102379,0.004056795131845842,0.0033025099075297227,0.0046875,0.002025658338960162,0.003889158969372873,0.0010395010395010396,0.004087193460490463,0.0019169329073482429,0.0018450184501845018,0.000588235294117647,0.001986754966887417,0.0013596193065941536,0.0006958942240779402,0.0,0.0,0.002336448598130841,0.0007874015748031496,0.0005980861244019139,0.0
heterogeneity,0.002277904328018223,0.006060606060606061,0.001184834123222749,0.006224066390041493,0.011363636363636364,0.0033195020746887966,0.004008016032064128,0.002883922134102379,0.002028397565922921,0.003963011889035667,0.003125,0.00337609723160027,0.0019445794846864365,0.0031185031185031187,0.0006811989100817438,0.0012779552715654952,0.0018450184501845018,0.001176470588235294,0.0026490066225165563,0.002719238613188307,0.0020876826722338203,0.001607717041800643,0.0008097165991902834,0.000778816199376947,0.0015748031496062992,0.0023923444976076554,0.001463057790782736
detecting,0.0,0.0,0.0035545023696682463,0.0031120331950207467,0.002840909090909091,0.0008298755186721991,0.002004008016032064,0.0007209805335255948,0.002704530087897228,0.001321003963011889,0.00390625,0.00675219446320054,0.004861448711716091,0.0036382536382536385,0.0034059945504087193,0.0044728434504792336,0.0018450184501845018,0.0035294117647058825,0.0033112582781456954,0.0006798096532970768,0.0013917884481558804,0.001607717041800643,0.0016194331983805667,0.001557632398753894,0.0,0.0005980861244019139,0.0
familial,0.00683371298405467,0.015151515151515152,0.004739336492890996,0.006224066390041493,0.002840909090909091,0.007468879668049793,0.00501002004008016,0.002883922134102379,0.0033806626098715348,0.0033025099075297227,0.00078125,0.00337609723160027,0.0024307243558580457,0.0015592515592515593,0.0006811989100817438,0.0012779552715654952,0.0009225092250922509,0.001176470588235294,0.0026490066225165563,0.0020394289598912306,0.0020876826722338203,0.0008038585209003215,0.0,0.001557632398753894,0.0,0.0011961722488038277,0.000731528895391368
detection,0.0,0.0030303030303030303,0.002369668246445498,0.0031120331950207467,0.002840909090909091,0.0016597510373443983,0.002004008016032064,0.002883922134102379,0.0,0.003963011889035667,0.003125,0.002025658338960162,0.004375303840544483,0.002079002079002079,0.007493188010899182,0.0025559105431309905,0.0036900369003690036,0.0035294117647058825,0.0033112582781456954,0.0013596193065941536,0.0013917884481558804,0.0008038585209003215,0.0016194331983805667,0.000778816199376947,0.0007874015748031496,0.0017942583732057417,0.0
design,0.004555808656036446,0.006060606060606061,0.001184834123222749,0.005186721991701245,0.005681818181818182,0.005809128630705394,0.00501002004008016,0.0014419610670511895,0.002028397565922921,0.0019815059445178335,0.003125,0.0013504388926401081,0.003403014098201264,0.0010395010395010396,0.006811989100817439,0.003194888178913738,0.0027675276752767526,0.002352941176470588,0.0033112582781456954,0.0006798096532970768,0.0006958942240779402,0.0008038585209003215,0.0016194331983805667,0.000778816199376947,0.0015748031496062992,0.0005980861244019139,0.0
