Year	Page	Abstract
2013	3	Knowing Your NGS Downstream: Functional Predictions
2013	3	8q24 Risk Alleles and Prostate Cancer in African-Barbadian Men
2013	3	Characterization of Polygenic Signatures for Tourette Syndrome and Obsessive Compulsive Disorder
2013	3	Next generation sequencing and its application in clinical practice
2013	3	Should we account for the random effect of relatedness when using principal components analysis in GWAS?
2013	3	Genetic Loci on 8q23 and 15q21 Influence the Effect of Smoking on Carotid Plaque Burden: Results from a Multiethnic Cohort
2013	3	Improved detection of genetic exposures with unspecified effect modifiers
2013	4	Meta-analysis of correlated traits using summary statistics from GWAS
2013	4	Derivation of a Genome-Wide Significance Threshold for African Populations
2013	4	The impact of stochastic variation in genotype imputation on genome-wide association studies
2013	4	The link between hepcidin, iron and atherosclerosis: a Mendelian randomization approach
2013	4	GxEscan: Software to detect GxE interaction in a GWAS
2013	4	Importance of controlling for prognosis when assessing differential effects of treatment
2013	4	Performance of Rare Variant Association Tests Under Different Simulated Scenarios
2013	4	Estimating genome-wide significance for whole genome sequencing studies
2013	4	Quantifying missing heritability from known GWAS loci and rare coding variants
2013	4	Rare Variant Extension of the Transmission Disequilibrium Test Detects Associations with Autism Exome Sequence Data
2013	4	Differential Admixture in Latin American Populations and its Impact on Genetic Structure
2013	4	Identification of genetic models that predict LDL-C traits using genotype and gene expression data
2013	4	Genome-wide association study for systolic blood pressure in Brazilian families: the Baependi Heart Study
2013	4	Genome Analysis of Nucleotide Sequences of Novel Avian A(H7N9) Influenza Viruses
2013	4	Utilizing Population controls in Rare-Variant Case-Parent Association Tests
2013	4	Robust Rare Variant Association Testing in Samples with Related Individuals
2013	4	Genome-Wide Association Study of Illicit Drug Abuse: An Example of Using Public Controls from dbGaP
2013	4	Harnessing Web 2.0 Social Networks for Genetic Epidemiology
2013	4	Rules for resolving Mendelian inconsistencies in nuclear pedigrees typed for two-allele markers
2013	4	Localising disease regions in genomewide association studies using nonparametric regression models
2013	5	Increased Proportion of African Ancestry in Helicobacter pylori Associates with Histopathological Severity in Hosts with High Amerindian Ancestry
2013	5	CpG methylation and associated phenotypes: Exploring mQTLs in disease
2013	5	Pilot whole genome sequencing of germline DNA from 186 breast cancer cases
2013	5	Obtaining average correlation matrix estimates in incomplete data to optimize pleiotropy predictions
2013	5	Combined influence of SNPs at 8q24 on predisposition to Prostate Cancer in African American Men
2013	5	Local genetic population matching for genome-wide association studies
2013	5	Regularized Rare Variant Enrichment Analysis for Case-Control Exome Sequencing Data
2013	5	Pathway-based analysis for GWAS using the extended propensity score method
2013	5	Evaluation of Classical HLA Allele Prediction Methods in a Sample of European Americans and African Americans
2013	5	Modified Random Forest Algorithms For Analysis of Matched Case Control Data or Case-parent Trio Data
2013	5	A robust and computationally efficient way to integrate bioinformatics and Omics information in large-scale association studies
2013	5	A Bayesian Hierarchical Quantile Regression Model to Prioritize GWAS Results
2013	5	A Generalized Genetic Random Field Method for Genetic Association Analysis of Sequencing Data
2013	5	RNA-Seq Analysis of Alternative Splicing Events in Drosophila melanogaster
2013	5	Mutational enrichment of cancer-related gene sets in 11 aggressive prostate cancers
2013	5	False starts and missed opportunities: the importance of good annotation for WGS
2013	5	Evaluation and correction of low level contamination in variant calling and filtering for NGS data
2013	5	Bayesian Variable Selection for Gene-Gene and Gene-Environment Effects with Hierarchical Constraint
2013	6	Penalized robust analysis of gene-environment interactions in cancer studies
2013	6	Genetic Factors that Affect HIV Infection and AIDS Progression
2013	6	Exome sequencing analysis of 10,000 type 2 diabetes cases and controls from five ancestry groups
2013	6	Association between C677T polymorphism of methylene tetrahydrofolate reductase and congenital heart disease: meta-analysis of 7,697 cases and 13,125 controls
2013	6	Whole Exome Sequencing of Familial Bicuspid Aortic Valve
2013	6	Effects of Waterpipe Smoking on gene expression
2013	6	Exploiting interestingness in a computational evolution system for the genome-wide genetic analysis of Alzheimer’s disease
2013	6	Fine-mapping type 2 diabetes susceptibility loci with the Metabochip
2013	6	Slicing the Genome: A New Approach to Association in Complex, Longitudinal Diseases
2013	6	‘Filter Feeding’: Principled exploratory filtering approaches for sequence data to identify variants, genes, and regions for genetic follow-up studies
2013	6	Genome-wide copy number variation and breast cancer in African American women
2013	6	Network-guided random forests for the detection of gene-gene interactions
2013	6	A comparison of penalized regression methods for prediction modeling in a large-scale candidate gene study
2013	6	Age-varying genetic effects cause missing heritability
2013	6	The PGx project: design and implementation
2013	6	Estimation of statistical power to detect genetic association in longitudinal data using mixed models
2013	6	Empirical kinship estimation in the French Canadian founder population
2013	6	Multiplicative and additive gene-environment interaction between common breast cancer susceptibility loci and established environmental risk factors
2013	7	GenomeBrowse: Visual analytics and false-positive discovery for DNA and RNA-seq NGS data
2013	7	Power of Family based Association Designs in Large Pedigrees Using Imputation
2013	7	Use of multinomial regression model to identify loci underlying diseases with variable age of onset
2013	7	Evaluation of statistical interactions for binary traits
2013	7	Challenges in the imputation and data analysis of very large genotype-to-phenotype projects
2013	7	Test of Rare Variant Association Based on Affected Sib-pairs
2013	7	Testing Hardy-Weinberg Equilibrium Conditional on Admixture Reveals Natural Selection in Admixed Populations
2013	7	GWAS with longitudinal data on your notebook – computationally fast strategies for linear mixed models and linear regression
2013	7	Meta-Analysis of Genome-Wide Association Studies in Myopia in Eight Populations
2013	7	Identification of a Functional Variant in ADCY3 Associated with Fat Mass through Phenotypic Refinement and Genome-Wide Association
2013	7	Comparing Common Multipoint Linkage Methods: The Untold Story
2013	7	Adaptive Pathway-Based Methods for Association Testing
2013	7	Control of type I error of single SNP marker linkage in H-E regression
2013	7	Multimodal distribution of DNA methylation sites
2013	7	How effective is meta-analysis as compared to mega-analysis of the pooled data for identifying gene-environment interactions?
2013	7	Type I Error in Regression-based Genetic Model Building
2013	7	Probability machines for quality control of called variants in next generation sequencing data
2013	7	Next generation association studies in isolated populations
2013	8	Exact p-values for SNPs accounting for testing of multiple genetic models
2013	8	Binary Trait Analysis in Sequencing Studies Under Trait-Dependent Sampling
2013	8	A population-based analysis of clustering identifies a strong genetic contribution to recurrent prostate cancer
2013	8	Unravelling the genetics of lung function and COPD: from cases to cohorts to biobanks
2013	8	Comparing the Haplotype Distributions between Populations
2013	8	Challenges in estimation of genetic effects from multiple cases family studies
2013	8	Mediation of Genetic Effects from Nordic Twin Registry
2013	8	Replication of large-scale epistasis studies: an example on ankylosing spondylitis
2013	8	Performance of two imputation methods on large scale data: experiences in the eMERGE network
2013	8	Exploring the Relationship between Immune System Related Genetic Loci and Complex Traits and Disease through a Phenome-Wide Association Study (PheWAS)
2013	8	Human Genetics of Mycobacterium ulcerans infection (Buruli Ulcer): results from the first genome-wide association study
2013	8	GEE-based SNP Set Association Test for Continuous and Discrete Traits in Family Based Association Studies
2013	8	X-chromosome Genetic Association Test Accounting for X-inactivation, Skewed X-inactivation, and Escaping of X-inactivation
2013	8	Genetic Prediction of Quantitative Lipid Traits: Comparing Shrinkage Models to Polygenic Score Models
2013	8	A Weighted U statistic for Genetic Association Analyses of Sequencing Data
2013	8	Modeling chemotherapeutic-induced toxicities through integration of cell line and clinical genome-wide analyses
2013	8	Recurrent tissue-specific mtDNA mutations
2013	8	A systematic evaluation of geneand pathway-level methods for genome-wide association studies through simulations
2013	9	Bayesian Dictionary Learning in Genetic Studies on Related Individuals
2013	9	Natural and Orthogonal interaction framework for modeling gene-gene interactions applied to cutaneous melanoma
2013	9	Genetic Interaction Networks for Integrative Identification of Disease Risks in Signal Pathways Using a Nonparametric Bayes Model
2013	9	A method of differential methylation analysis of next-generation sequencing with covariates
2013	9	Classification based on a permanental process
2013	9	Methods to compare trait-dependent sampling designs for rare-variant association analysis
2013	9	Real Time Classification of Viruses in 12 Dimensions
2013	9	A more powerful method for mixed-model case-control association analysis with covariates, related individuals and missing data
2013	9	A unified rare variant association approach for qualitative and quantitative traits using both family and unrelated samples
2014	1	Application of genomic tests in breast cancer management
2014	1	Risk prediction models using family and genomic data
2014	1	The importance of appropriate quality control in -omics studies as required for personalized and stratified medicine
2014	1	Study designs for predictive biomarkers
2014	1	Pharmacogenomics: past, present and future
2014	1	Assessing the genetic basis of drug response
2014	1	Clinical utility in pharmacogenomics: getting beyond individual variants
2014	1	Smoking behavior and lung cancer risk related to nicotinic acetylcholine receptor variants and metabolic variants
2014	1	Enrichment designs for the development of personalized medicine
2014	1	Causal association structures in -omics data: how far can we get with statistical modeling?
2014	1	The relevance of epigenomics for personalized medicine
2014	1	Fine mapping of complex trait loci with coalescent methods in large case-control studies
2014	1	The interface hypothesis in explaining host-bacterial interactions in the human gut
2014	1	A novel method using cross pedigree shared ancestry to map rare causal variants in the presence of locus heterogeneity
2014	1	Survival analysis with delayed entry in selected families with application to human longevity
2014	1	Combining familyand population-based imputation data for association analysis of rare and common variants in large pedigrees
2014	1	Mixed modeling for time-to-event outcomes with large-scale population cohorts and genome-wide data
2014	1	The collapsed haplotype pattern method for linkage analysis of next-generation sequencing data
2014	1	Meta-analysis approach for haplotype association tests: a general framework for family and unrelated samples
2014	1	Identification of blood pressure (BP) related candidate genes by population-based transcriptome analyses within the MetaXpress consortium
2014	1	Mixed-model analysis of common variation reveals pathways explaining variance in AMD risk
2014	1	A phenome-wide association study of numerous laboratory phenotypes in AIDS clinical trials group (ACTG) protocols
2014	1	eMERGE phenome-wide association study (PheWAS) identifies clinical associations and pleiotropy for functional variants
2014	2	A novel G-BLUP-like phenotype predictor leveraging regional genetic similarity and its applications in predicting disease severity and drug response
2014	2	Mitochondrial GWA analysis in several complex diseases using the KORA population
2014	2	A dramatic resurgence of the GIGO syndrome in the 21st century
2014	2	Large-scale prediction and dissection of complex traits
2014	2	Genetic predictors of longer telomeres are strongly associated with risk of melanoma
2014	2	Detection of cis and trans eQTLs/mQTLs in purified primary immune cells
2014	2	Why next-generation sequencing studies may fail: challenges and solutions for gene identification in the presence of familial locus heterogeneity
2014	2	Variation in estimates of kinship observed between whole-genome and exome sequence data
2014	2	Robust genotype calling from very low depth whole genome sequencing data
2014	2	Insights into the genetic architecture of anthropometric traits using whole genome sequence data
2014	2	Standard imputation versus generalizations of the basic coalescent to estimate genotypes
2014	2	Improvement of genotype imputation accuracy through integration of sequence data from a subset of the study population
2014	2	Learning genetic architecture of complex traits across populations
2014	2	Genome-wide genotype and sequence-based reconstruction of the 140,000 year history of modern human ancestry
2014	2	Model comparison and selection for count data with excess zeros in microbiome studies
2014	2	Bayesian latent variable models for hierarchical clustered taxa counts in microbiome family studies with repeated measures
2014	2	A retrospective likelihood approach for efficient integration of multiple omics and non-omics factors in case-control association studies of complex diseases
2014	2	Inference for high-dimensional feature selection in genetic studies
2014	2	Increased power for detection of parent-of-origin (imprinting) effects in genome-wide association studies using haplotype estimation
2014	2	Epidemiological Profile of Cleft Palate in the State of Bahia-Brazil
2014	2	Generalized Functional Linear Models for Gene-based Case-Control Association Studies
2014	2	Genetic analysis of the chromosome 15q25.1 region identifies IREB2 variants associated with lung cancer
2014	2	A novel integrated framework for large-scale omics association analysis
2014	2	Inclusive Composite Interval Mapping and Skew-Normal Distribution
2014	2	Transmission-based Tests For Genetic Association Using Sibship Data
2014	2	Identification of rare causal variants in sequence-based studies
2014	2	Targeted resequencing of GWAS loci: insight into genetic etiology of cleft lip and palate through analysis of rare variants with focus on the 8q24 region
2014	2	A joint association model of effects of rare versus common variants on Age-related Macular Degeneration (AMD) using a Bayesian hierarchical generalized linear model
2014	2	Association Between Blood Pressure Susceptibility Loci and Urinary Electrolytes
2014	3	A systematic evaluation of short tandem repeats in lipid candidate genes: riding on the SNP‐wave
2014	3	Linkage disequilibrium mapping of multiple functional loci in case‐control studies
2014	3	Genetic variants in transporter and metabolizing genes and survival in colorectal cancer patients treated with oxaliplatin combination chemotherapy
2014	3	Post‐Genome‐Wide Association Study Using Generalized Structured Component Analysis
2014	3	Detecting Maternal‐Fetal Genotype Interactions Associated with Conotruncal Heart Defects: A Haplotype‐based Analysis with Penalized Logistic Regression
2014	3	Mutations screening of exons 7 and 13 of TMC1 gene (DFNB7/11) in Iranian autosomal recessive non‐syndromic hearing loss (NSHL) probands using molecular techniques
2014	3	Conotruncal Heart Defects and Common Variants in Maternal and Fetal Genes in Folate, Homocysteine and Transsulfuration Pathways
2014	3	Genetic Predisposition of XRCC1 in Schizophrenia Patients of South Indian Population
2014	3	A stochastic search through smoking images in movies, genetic and psycho‐social factors associated with smoking initiation in Mexican American youths
2014	3	Association between Apolipoprotein E genotype and cancer susceptibility: a meta‐analysis
2014	3	Novel approach identifies SNPs in SLC2A10 and KCNK9 with evidence for parent‐of-origin effect on body mass index
2014	3	Interactive effect between DNAH9 gene and early‐life tobacco smoke exposure in bronchial hyper‐responsiveness
2014	3	Detection of rare highly penetrant recessive variants using GWAS data
2014	3	Copy Number Variation (CNV) detection in whole exome sequencing data for Mendelian disorders
2014	3	Combining genetic and epigenetic information identified imprinted 4q35 variant associated with the combined asthma‐plus‐rhinitis phenotype
2014	3	Bayesian latent variable collapsing model for detecting rare variant interaction effect in twin study
2014	3	Rare Variant Association Test for Nuclear Families
2014	3	Sample size and power determination for association tests in case‐parent trio studies
2014	3	Integration of DNA sequence variation and functional genomics data to infer causal variants underlying chemotherapeutic induced cytotoxicity response
2014	3	Large Scale Prediction and Dissection of Complex Traits
2014	3	Imputation for SNPs using summary statistics and correlation between genotype data
2014	3	Evaluation of population stratification in a large biobank linked to Electronic Health Records
2014	3	Estimating genetic effects on susceptibility and infectivity for infectious diseases
2014	3	Combined Methods to Explore Genetic Etiology of Related Complex Diseases
2014	3	Integrative analysis of sequencing and array genotype data for discovering disease associations with rare mutations
2014	3	A method for fast computation of the proportion of variants affecting a complex disease and of the additive genetic variance explained in GWAS SNP studies
2014	3	Correcting for sample overlap in cross‐trait analysis of GWAS
2014	3	Epigenome‐wide association study of centralized adiposity in 2,083 African Americans: The Atherosclerosis Risk in Communities (ARIC) Study
2014	4	Can low‐frequency variants be rescued in genome‐wide association studies using sparse data methods?
2014	4	A novel kernel‐based statistical approach to testing association in longitudinal genetic studies with an application of alcohol use disorder in a veteran cohort
2014	4	A Gene‐Environment Interaction Between Copy Number Burden and Ozone Exposure in Relation to Risk of Autism
2014	4	Choosing a case‐control association test statistic for low‐count variants in the UK Biobank Lung Exome Variant Evaluation Study
2014	4	SNP characteristics predict replication success in association studies
2014	4	Data‐Driven Weighted Encoding: A Novel Approach to Biallelic Marker Encoding for Epistatic Models
2014	4	A One‐Degree‐of‐Freedom Test for Supra‐Multiplicativity of SNP Effects
2014	4	Fine‐mapping eGFR susceptibility loci through trans‐ethnic meta‐analysis
2014	4	Are lipid risk alleles identified in genome‐wide association studies ready for translation to clinical studies?
2014	4	Genome‐wide meta‐analysis of smoking‐dependent genetic effects on obesity traits: the GIANT (Genetic Investigation of Anthropometric Traits) Consortium
2014	4	A Binomial Regression Model for Association Mapping of Multivariate Phenotypes
2014	4	How to include chromosome X in your genome‐wide association study
2014	4	Exome chip meta‐analysis to identify rare coding variants associated with pulse pressure
2014	4	Genome‐wide search for age‐ and sex‐dependent genetic effects for obesity traits: Methods and results from the GIANT Consortium
2014	4	Meta‐analysis of gene‐set analyses based on genome-wide association studies
2014	4	Meta‐analysis of correlated traits using summary statistics from GWAS
2014	4	Studying the Ethnic Differences in the Genetics of Type 2 Diabetes using the Population Specific Human Phenotype Networks
2014	4	Hierarchical Bayesian Model integrating sequencing and imputation uncertainty using MCMC method for rare variant association detection
2014	4	Sex‐specific association of MYLIP with mortality‐optimized healthy aging index
2014	4	Genetic determinants of liver function and their relationship to cardio‐metabolic health
2014	4	Variable selection method for complex genetic effect models using Random Forests
2014	4	Identification of shared genetic aetiology between epidemiologically linked disorders with an application to obesity and osteoarthritis
2014	4	Investigation of genetic risk factors of very low birth weight infants within the German Neonatal Network
2014	4	Artificial intelligence analysis of epistasis in a genome‐wide association study of glaucoma
2014	4	Mutations causing complex disease may under certain circumstances be protective in an epidemiological sense
2014	4	Genome‐wide Association Study Identifies SNP rs17180299 and Multiple Haplotypes on CYP2B6, SPON1 and GSG1L Associated with Plasma Concentrations of the Methadone R‐ and S‐enantiomer in Heroin‐dependent Patients under Methadone Maintenance Treatment
2014	4	A nonparametric regression approach to the analysis of genome-wide association studies
2014	4	Genetic insights into primary biliary cirrhosis – an international collaborative meta‐analysis and replication study
2014	5	Genes Associated with Lung Cancer, Chronic Obstructive Pulmonary Disease, or Both
2014	5	A general approach for combining diverse rare variant association tests provides improved power across a wider range of genetic architecture
2014	5	A Methodological Comparison of Epistasis Modeling of High Order Gene-Gene Interactions with Application to Genetic Profiling of PA Infection among Cystic Fibrosis Patients
2014	5	eQTL and pathway analysis on expression profiles of a cattle cross
2014	5	Evidence for polygenic effects in two genome-wide association studies of breast cancer using genetically enriched cases
2014	5	Do Boundaries Matter for Tiled Regression?
2014	5	METAINTER: meta-analysis tool for multiple regression models
2014	5	Successful replication of GWAS hits for multiple sclerosis in 10,000 Germans using the exome array
2014	5	Shared Genetic Effects Underlying Age at Menarche, Age at Natural Menopause and Blood Pressure
2014	5	Identification of combined Commonand Rare-Genetic variances associated with renal function in Han Chinese
2014	5	Pathway and gene-gene interaction analysis reveals new candidate genes for melanoma
2014	5	Leveraging evolutionarily conserved, cell type-specific, regulatory region data to detect novel SNP-TFPI associations
2014	5	A software package for genome-wide association studies with Random Survival Forests
2014	5	Identification of novel common and rare genetic variants associated with renal function in Han Chinese
2014	5	A Genome-Wide Association Study to Explore Gene-environment Interaction with Parental Smoking and the Risk of Childhood Acute Lymphocytic Leukemia
2014	5	Network-based analysis of GWAS data: Does the gene-wise association significance modeling matters?
2014	5	Heritability estimates and genetic association for 60+ complex traits in a young healthy sibling cohort
2014	5	Large-scale exome chip genotyping reveals novel coding variation associated with endometriosis
2014	5	Dissecting the Obesity Disease Landscape: Identifying Gene-Gene Interactions that are Highly Associated with Body Mass Index (BMI)
2014	5	Investigation of Parent-of-Origin effects in Autism Spectrum Disorders
2014	5	Integrative clustering of multiple genomic data using Non-negative Matrix Factorization
2014	5	Tools for robust analysis in genome-wide association studies using STATA
2014	5	Development of a three-way mixed modelling approach integrating genetic and clinical variables in analysis of early treatment outcomes in epilepsy
2014	5	Meta-analysis of low frequency and rare coding variants and pulmonary function
2014	5	Using Polygene Scores and GCTA to Identify a Subset of SNPs that Contribute to Genetic Risk
2014	5	Challenging Issues in GWAS of Human Aging and Longevity
2014	5	Heritability estimates on Hodgkin lymphoma: a genomic versus population based approach
2014	5	Are we able to guide treatment choice to reduce antidepressant-induced sexual dysfunction in males using genome-wide data from randomized controlled trials?
2014	5	A general method for testing genetic association with one or more traits
2014	6	Generalized Similarity Test for Multiple‐trait Sequencing Association Analyses
2014	6	Modeling X‐chromosome data in Random Forest Genetic Analysis
2014	6	Empirical Bayes Scan Statistics for Detecting Clusters of Disease Risk Variants in Genetic Studies, with Applications to CNVs in Autism
2014	6	Fine mapping of chromosome 5p15.33 region for lung cancer susceptibility based on a targeted deep sequencing and custom Axiom array
2014	6	Genetic variants in inflammation‐related genes and interaction with NSAID use on colorectal cancer risk and prognosis
2014	6	Association analysis of exome chip data of Polycystic Ovary Syndrome in Estonian Biobank
2014	6	A model for co‐segregation of cryptorchidism and testis cancer in families
2014	6	Joint analysis of secondary phenotypes: an application in family studies
2014	6	Prediction of imprinted genes based on the genome‐wide methylation analysis
2014	6	Addiction and Mental Health Genes form Genomic Hotspots with Drugable Targets
2014	6	Recurrent shared rare variants in 9 genes detected by whole exome sequencing of multiplex oral clefts families
2014	6	Evaluation of variant calling from thousands of low-pass whole genome sequencing (WGS) data using GATK haplotype caller
2014	6	Integration of fMRI and SNPs indicated potential biomarkers for Schizophrenia diagnosis
2014	6	EWAS to GxE: A robust strategy for detecting gene‐environment interaction models for age-related cataract
2014	6	RNA‐seq analysis of lung adenocarcinoma reveals differential gene expression in nonsmoker and smoker patients
2014	6	Using random forests to identify genetic links between Alzheimer’s disease and type 2 diabetes
2014	6	Study of Human MGP promoter variants in CAD patients: From Experiment to prediction
2014	6	A novel functional data analysis approach to detecting gene by longitudinal environmental exposure interaction
2014	6	Leveraging Family Structure for the Analysis of Rare Variants in Known Cancer Genes from WES of African American Hereditary Prostate Cancer
2014	6	Association of breast cancer risk loci with survival of breast cancer patients
2014	6	Evidence of gene‐environment interactions in relation to breast cancer risk, results from the Breast Cancer Association Consortium
2014	6	Integration of pathway and gene‐gene interaction analyses reveal biologically relevant genes for Breslow thickness, a major predictor of melanoma prognosis
2014	6	JAG1 polymorphism is associated with incident neoplasm in a southern Chinese population
2014	6	Epigenome‐wide methylation array analysis reveals few methylation pattern differences between hyperplastic polyps and sessile serrated adenomas/polyps
2014	6	The effect of bile acid sequestrants on the risk of cardiovascular events: A meta‐analysis and Mendelian Randomization analysis
2014	6	Mendelian Randomisation study of the causal influence of kidney function on coronary heart disease
2014	6	Shared genetic risk of myocardial infarction and blood lipids using empirically derived extended pedigrees: results from the Busselton Health Study
2014	6	Analysis of Case‐Base‐Control designs
2014	7	Polymorphisms in HTR3A, CYP1 A2, DRD4 and COMT and response to clozapine in treatment-resistant schizophrenia: a gene-gene interaction analysis
2014	7	Joint modeling of longitudinal and time-to-event phenotypes in genetic association studies: strengths and limitations
2014	7	Perinatal depression and omega-3 fatty acids: A Mendelian randomisation study
2014	7	A Gene-Environment Interaction Between Copy Number Burden and Ozone Exposure Provides a High Risk of Autism
2014	7	Gene Regulatory Network inference via Conditional Inference Trees and Forests
2014	7	Predicting the genetic risk for complex diseases: choosing the best polygenic risk score for type II diabetes
2014	7	Epigenome-wide association with soluble cell adhesion molecules among monozygotic twins
2014	7	Genapha/dbASM: web based tools to investigate allele-specific methylation
2014	7	A gene-based method for analysis of Illumina 450K methylation data
2014	7	Take research to the next level with secondary data analyses: Fine-mapping the specific language impairment gene
2014	7	Detection of Gene-Gene Interaction in Affected Sib Pairs Allowing for Parent-of-Origin Effects
2014	7	Study Designs for Predictive Biomarkers
2014	7	Does the FTO gene interact with the socio-economic status on the obesity development among young European children? Results from the IDEFICS study
2014	7	Identification of Clusters in Network Graphs by a Correlation-based Markov Cluster Algorithm
2014	7	Develop novel mixture model to estimate the time to antidepressant Onset of SSRIs and the timing effects of key covariates
2014	7	Defining recombination hot spot blocks: Just how hot is hot?
2014	7	Complex genealogies, simple geometric structures
2014	7	Missing heritability partially explained by sequential enrollment of study participants
2014	7	Robust Principal Component Analysis Applied to Population Genetics Processes
2014	7	Identifying founders most likely to have introduced disease-causing mutations with the R package GenLib
2014	7	Regional IBD Analysis (RIA): linkage analysis in extended pedigrees using genome-wide SNP data
2014	7	Polygenic risk prediction modeling in pedigrees improves power
2014	7	Performance of linkage analysis conducted with whole exome sequencing data
2014	7	Use of exome sequencing data for the analysis of population structures, inbreeding, and familial linkage
2014	7	Fast linkage analysis with MOD scores using algebraic calculation
2014	7	Fetal exposures and perinatal influences on the premature infant microbiome
2014	7	Combining genotype with allelic association as input for iterative pruning principal component analysis (ipPCA) to resolve population substructures
2014	7	Spurious cryptic relatedness can be induced by population substructure, population admixture, and sequencing batch effects
2014	7	Effect of population stratification on validity of a case-only study to detect gene-environment interactions
2014	8	A novel risk prediction algorithm with application to smoking experimentation
2014	8	Trio-Based Whole Genome Sequence Analysis of a Cousin Pair with Refractory Anorexia Nervosa
2014	8	Power and sample size formulas for detecting genetic association in longitudinal data using generalized estimating equations
2014	8	On the evaluation of predictive biomarkers with dichotomous endpoints: a comparison of the linear and the logistic probability models
2014	8	A two-stage random forest probability machine approach for epigenome-wide association studies
2014	8	Statistical approaches for gene-based analysis: A comprehensive comparison using Monte-Carlo Simulations
2014	8	Apolipoprotein E gene polymorphism and left ventricular failure in beta-thalassemia: A meta-analysis
2014	8	The Cooperative Health Research in South Tyrol (CHRIS) study
2015	1	A comparison of methods for inferring causal relationships between genotype and phenotype using multi-omics data
2015	1	Shared polygenic effects of FEV1 in the first genetic study in UK Biobank
2015	2	Using methylation quantitative trait loci to enhance GWAS results for autism spectrum disorder across developmental stage and tissue type
2015	2	On Approaches to Improve Power in Analyses of Genetic Effects on Time-To-Event Outcomes in Longitudinal Studies
2015	2	Playing musical chairs in multi-phenotype studies improves power and identifies novel associations
2015	3	Leverages our previous work (Zaitlen et al., 2012, Aschard et al., 2015) to select covariates that will increase power for each SNP-phenotype pair considered
2015	3	Integrating null data: a family-based (epi)genetic study of TMAO
2015	3	The effect of phenotypic outliers and non-normality on rare-variant association testing
2015	3	Linkage methods used to evaluate EYA4 as a candidate risk locus in GELCC familial lung cancer families linked to 6q
2015	4	Evidence of linkage of familial lung cancer to a region on 6q
